Keyword,Match type,Impr.,Interactions,Interaction rate,Conv. rate
"""single family homes for sale""",Phrase match,0,0, --,0.00%
"""how to find homes for sale""",Phrase match,0,0, --,0.00%
"""for sale homes""",Phrase match,3,0,0.00%,0.00%
"""find purplebricks homes for sale""",Phrase match,0,0, --,0.00%
"""find homes for sale""",Phrase match,0,0, --,0.00%
"""homes for sales""",Phrase match,361,37,10.25%,2.70%
"""redfin homes for sales""",Phrase match,0,0, --,0.00%
"""zillow homes for sales""",Phrase match,0,0, --,0.00%
"""find zillow homes for sale""",Phrase match,0,0, --,0.00%
"""redfin homes for sale""",Phrase match,0,0, --,0.00%
"""find redfin homes for sale""",Phrase match,0,0, --,0.00%
"""purplebricks for sale by owner""",Phrase match,0,0, --,0.00%
"""redfin fsbo""",Phrase match,0,0, --,0.00%
"""homes for sale by owner near me""",Phrase match,8,2,25.00%,0.00%
"""zillow fsbo""",Phrase match,0,0, --,0.00%
"""fsbo real estate""",Phrase match,0,0, --,0.00%
"""for sale by owner near me""",Phrase match,7,0,0.00%,0.00%
"""purplebricks for sale by owner near me""",Phrase match,0,0, --,0.00%
"""zillow for sale by owner near me""",Phrase match,0,0, --,0.00%
"""redfin for sale by owner""",Phrase match,1,0,0.00%,0.00%
"""fsbo listings""",Phrase match,5,0,0.00%,0.00%
"""for sale by owner""",Phrase match,"1,224",145,11.85%,2.07%
"""pre-mls listing""",Phrase match,0,0, --,0.00%
"""off market mls house""",Phrase match,0,0, --,0.00%
"""zillow off mls""",Phrase match,0,0, --,0.00%
"""non mls listing""",Phrase match,0,0, --,0.00%
"""non mls home""",Phrase match,0,0, --,0.00%
"""prior to mls""",Phrase match,0,0, --,0.00%
"""4314 N Smoke Ridge Ct Ne""",Phrase match,0,0, --,0.00%
"""purpbricks off mls""",Phrase match,0,0, --,0.00%
"""homes not on mls""",Phrase match,2,0,0.00%,0.00%
"""houses not on mls""",Phrase match,0,0, --,0.00%
"""off mls listing""",Phrase match,0,0, --,0.00%
"""offmls""",Phrase match,0,0, --,0.00%
"""off mls""",Phrase match,0,0, --,0.00%
"""pre mls""",Phrase match,0,0, --,0.00%
"""off market mls listing""",Phrase match,0,0, --,0.00%
"""redfin off mls""",Phrase match,0,0, --,0.00%
"""premls""",Phrase match,0,0, --,0.00%
"""find homes""",Phrase match,0,0, --,0.00%
"""find homes near me""",Phrase match,0,0, --,0.00%
"""9455 Centennial Pkwy""",Phrase match,11,0,0.00%,0.00%
"""find local home listings""",Phrase match,0,0, --,0.00%
"""find home listings""",Phrase match,0,0, --,0.00%
"""find homes in my area""",Phrase match,1,0,0.00%,0.00%
"""find local homes""",Phrase match,0,0, --,0.00%
"""multi homes for sale listings""",Phrase match,0,0, --,0.00%
"""redfin multi home listing""",Phrase match,0,0, --,0.00%
"""listed homes""",Phrase match,0,0, --,0.00%
"""zillow listed homes""",Phrase match,0,0, --,0.00%
"""zillow multi homes listing""",Phrase match,0,0, --,0.00%
"""new listings homes for sale""",Phrase match,0,0, --,0.00%
"""purplebricks new listing""",Phrase match,0,0, --,0.00%
"""homes listing""",Phrase match,0,0, --,0.00%
"""zillow new listing""",Phrase match,0,0, --,0.00%
"""new homes listing for sale""",Phrase match,0,0, --,0.00%
"""multi homes listing""",Phrase match,0,0, --,0.00%
"""purplebricks multi home listing""",Phrase match,0,0, --,0.00%
"""purplebricks listed homes""",Phrase match,0,0, --,0.00%
"""redfin listed homes""",Phrase match,0,0, --,0.00%
"""redfin new listing""",Phrase match,0,0, --,0.00%
"""home listing""",Phrase match,0,0, --,0.00%
"""find local homes""",Phrase match,0,0, --,0.00%
"""find homes near me""",Phrase match,1,0,0.00%,0.00%
"""find home listings""",Phrase match,0,0, --,0.00%
"""find homes""",Phrase match,0,0, --,0.00%
"""find homes in my area""",Phrase match,0,0, --,0.00%
"""find local home listings""",Phrase match,0,0, --,0.00%
"""1686 Pember Ave""",Phrase match,0,0, --,0.00%
"""redfin pocket listing""",Phrase match,0,0, --,0.00%
"""pocket listing service""",Phrase match,0,0, --,0.00%
"""exclusive pocket listing""",Phrase match,0,0, --,0.00%
"""pocket listing real estate""",Phrase match,0,0, --,0.00%
"""pocket listing home""",Phrase match,0,0, --,0.00%
"""purplebricks pocket listing""",Phrase match,0,0, --,0.00%
"""pocket listings""",Phrase match,1,0,0.00%,0.00%
"""zillow pocket listing""",Phrase match,0,0, --,0.00%
"""pocket listing""",Phrase match,4,2,50.00%,0.00%
"""exclusive listing""",Phrase match,0,0, --,0.00%
"""pocket listings for sale""",Phrase match,0,0, --,0.00%
"""hip pocket listings""",Phrase match,0,0, --,0.00%
"""find local homes""",Phrase match,0,0, --,0.00%
"""find homes near me""",Phrase match,0,0, --,0.00%
"""find homes""",Phrase match,0,0, --,0.00%
"""find home listings""",Phrase match,0,0, --,0.00%
"""find local home listings""",Phrase match,0,0, --,0.00%
"""find homes in my area""",Phrase match,0,0, --,0.00%
"""10622 Beverly Nalle Rd""",Phrase match,7,0,0.00%,0.00%
"""Homes near me""",Phrase match,0,0, --,0.00%
"""zillow home""",Phrase match,0,0, --,0.00%
"""Local Home In""",Phrase match,0,0, --,0.00%
"""Homes in""",Phrase match,0,0, --,0.00%
"""redfin home""",Phrase match,0,0, --,0.00%
"""purplebricks home""",Phrase match,0,0, --,0.00%
"""Home in""",Phrase match,0,0, --,0.00%
"""Homes near me""",Phrase match,35,4,11.43%,0.00%
"""Local Home In""",Phrase match,0,0, --,0.00%
"""purplebricks home""",Phrase match,0,0, --,0.00%
"""zillow home""",Phrase match,19,1,5.26%,0.00%
"""redfin home""",Phrase match,1,0,0.00%,0.00%
"""Home in""",Phrase match,2,0,0.00%,0.00%
"""Homes in""",Phrase match,54,1,1.85%,0.00%
"""8 Crestwood Ct""",Phrase match,26,5,19.23%,0.00%
"""hip pocket listings""",Phrase match,0,0, --,0.00%
"""pocket listings""",Phrase match,0,0, --,0.00%
"""redfin pocket listing""",Phrase match,0,0, --,0.00%
"""purplebricks pocket listing""",Phrase match,0,0, --,0.00%
"""exclusive listing""",Phrase match,0,0, --,0.00%
"""zillow pocket listing""",Phrase match,0,0, --,0.00%
"""pocket listing home""",Phrase match,0,0, --,0.00%
"""pocket listings for sale""",Phrase match,0,0, --,0.00%
"""exclusive pocket listing""",Phrase match,0,0, --,0.00%
"""quiet listing""",Phrase match,0,0, --,0.00%
"""pocket listing""",Phrase match,0,0, --,0.00%
"""pocket listing real estate""",Phrase match,0,0, --,0.00%
"""pocket listing service""",Phrase match,0,0, --,0.00%
"""redfin home""",Phrase match,3,1,33.33%,0.00%
"""Homes near me""",Phrase match,3,0,0.00%,0.00%
"""zillow home""",Phrase match,20,1,5.00%,100.00%
"""Local Home In""",Phrase match,0,0, --,0.00%
"""Homes in""",Phrase match,67,6,8.96%,33.33%
"""purplebricks home""",Phrase match,0,0, --,0.00%
"""Home in""",Phrase match,0,0, --,0.00%
"""503 Brighton Ct""",Phrase match,0,0, --,0.00%
"""redfin for sale by owner near me""",Phrase match,0,0, --,0.00%
"""for sale by owner in my area""",Phrase match,0,0, --,0.00%
"""local for sale by owner""",Phrase match,0,0, --,0.00%
"""FSBO""",Phrase match,3,0,0.00%,0.00%
"""zillow fsbo""",Phrase match,0,0, --,0.00%
"""for sale by owner near me""",Phrase match,3,0,0.00%,0.00%
"""purplebricks new homes listing for sale""",Phrase match,0,0, --,0.00%
"""zillow for sale by owner near me""",Phrase match,0,0, --,0.00%
"""purplebricks fsbo""",Phrase match,0,0, --,0.00%
"""for sale homes""",Phrase match,0,0, --,0.00%
"""fsbo real estate""",Phrase match,0,0, --,0.00%
"""zillow for sale homes""",Phrase match,0,0, --,0.00%
"""redfin new homes listing for sale""",Phrase match,0,0, --,0.00%
"""homes for sale by owner near me""",Phrase match,4,2,50.00%,0.00%
"""redfin for sale by owner""",Phrase match,0,0, --,0.00%
"""redfin for sale homes""",Phrase match,0,0, --,0.00%
"""homes listing""",Phrase match,0,0, --,0.00%
"""zillow new homes listing for sale""",Phrase match,0,0, --,0.00%
"""801 Navidad Bank Ct""",Phrase match,0,0, --,0.00%
"""3530 Se Belmont St""",Phrase match,0,0, --,0.00%
"""redfin fsbo""",Phrase match,0,0, --,0.00%
"""redfin new listing""",Phrase match,0,0, --,0.00%
"""fsbo listings""",Phrase match,0,0, --,0.00%
"""home listing""",Phrase match,0,0, --,0.00%
"""for sale by owner in my area""",Phrase match,0,0, --,0.00%
"""new listings homes for sale""",Phrase match,0,0, --,0.00%
"""purplebricks listed homes""",Phrase match,0,0, --,0.00%
"""multi homes for sale listings""",Phrase match,0,0, --,0.00%
"""purplebricks fsbo""",Phrase match,0,0, --,0.00%
"""listed homes""",Phrase match,0,0, --,0.00%
"""redfin for sale by owner near me""",Phrase match,0,0, --,0.00%
"""new homes listing for sale""",Phrase match,0,0, --,0.00%
"""zillow for sale by owner""",Phrase match,1,0,0.00%,0.00%
"""for sale by owner""",Phrase match,322,54,16.77%,7.41%
"""purplebricks multi home listing""",Phrase match,0,0, --,0.00%
"""purplebricks for sale by owner near me""",Phrase match,0,0, --,0.00%
"""homes listing""",Phrase match,0,0, --,0.00%
"""redfin multi home listing""",Phrase match,0,0, --,0.00%
"""zillow listed homes""",Phrase match,0,0, --,0.00%
"""redfin listed homes""",Phrase match,0,0, --,0.00%
"""fsbo real estate""",Phrase match,0,0, --,0.00%
"""zillow multi homes listing""",Phrase match,0,0, --,0.00%
"""local for sale by owner""",Phrase match,0,0, --,0.00%
"""owner selling home""",Phrase match,0,0, --,0.00%
"""zillow for sale by owner near me""",Phrase match,0,0, --,0.00%
"""homes for sale by owner near me""",Phrase match,2,0,0.00%,0.00%
"""redfin for sale by owner""",Phrase match,0,0, --,0.00%
"""for sale by owner near me""",Phrase match,2,0,0.00%,0.00%
"""FSBO""",Phrase match,6,2,33.33%,50.00%
"""purplebricks new listing""",Phrase match,0,0, --,0.00%
"""zillow new listing""",Phrase match,0,0, --,0.00%
"""purplebricks for sale by owner""",Phrase match,0,0, --,0.00%
"""zillow fsbo""",Phrase match,1,1,100.00%,0.00%
"""multi homes listing""",Phrase match,0,0, --,0.00%
"""homes listing""",Phrase match,0,0, --,0.00%
"""zillow homes listing""",Phrase match,0,0, --,0.00%
"""new homes listing for sale""",Phrase match,0,0, --,0.00%
"""purplebricks for sale homes""",Phrase match,0,0, --,0.00%
"""zillow new homes listing for sale""",Phrase match,0,0, --,0.00%
"""redfin homes listing""",Phrase match,0,0, --,0.00%
"""redfin for sale homes""",Phrase match,0,0, --,0.00%
"""for sale homes""",Phrase match,2,0,0.00%,0.00%
"""redfin new homes listing for sale""",Phrase match,0,0, --,0.00%
"""zillow for sale homes""",Phrase match,0,0, --,0.00%
"""purplebricks new homes listing for sale""",Phrase match,0,0, --,0.00%
"""purplebricks homes listing""",Phrase match,0,0, --,0.00%
"""pocket listings""",Phrase match,2,0,0.00%,0.00%
"""exclusive listing""",Phrase match,0,0, --,0.00%
"""purplebricks pocket listing""",Phrase match,0,0, --,0.00%
"""exclusive pocket listing""",Phrase match,0,0, --,0.00%
"""zillow pocket listing""",Phrase match,0,0, --,0.00%
"""pocket listing service""",Phrase match,0,0, --,0.00%
"""pocket listing real estate""",Phrase match,0,0, --,0.00%
"""hip pocket listings""",Phrase match,0,0, --,0.00%
"""pocket listings for sale""",Phrase match,0,0, --,0.00%
"""pocket listing home""",Phrase match,0,0, --,0.00%
"""redfin pocket listing""",Phrase match,0,0, --,0.00%
"""quiet listing""",Phrase match,0,0, --,0.00%
[3 Bedroom Home In West Hills Ca for sale],Exact match,0,0, --,0.00%
[buy 3 Bedroom House In Clay County],Exact match,0,0, --,0.00%
"""for sale home""",Phrase match,107,4,3.74%,0.00%
[buy Homes In Colorado Springs],Exact match,0,0, --,0.00%
[3 Bedroom Single House In Denver Co for sale],Exact match,0,0, --,0.00%
[buy Coop In Clackamas County],Exact match,0,0, --,0.00%
[6 Bedroom Home In Camden County for sale],Exact match,0,0, --,0.00%
[buy Homes In Manchaca Tx],Exact match,0,0, --,0.00%
[buy 5 Bedroom Single Family House In Clackamas County],Exact match,0,0, --,0.00%
[buy 5 Bedroom Home In Montague Nj],Exact match,0,0, --,0.00%
[buy 3 Bedroom Condo In Temecula Ca],Exact match,0,0, --,0.00%
[buy 7 Bedroom Single House In Bonita Springs Fl],Exact match,0,0, --,0.00%
[buy 3 Bedroom House In Chino Ca],Exact match,0,0, --,0.00%
[Coop In Clackamas County for sale],Exact match,0,0, --,0.00%
[buy Condos In Duarte Ca],Exact match,0,0, --,0.00%
[buy 9 Bedroom Townhouse In Philadelphia],Exact match,0,0, --,0.00%
"""find homes for sale""",Phrase match,1,0,0.00%,0.00%
[buy 2 Bedroom Home In Elmsford Ny],Exact match,0,0, --,0.00%
[buy 8 Bedroom Single Family House In Los Angeles County],Exact match,0,0, --,0.00%
[buy 8 Bedroom Home In Richmond County],Exact match,0,0, --,0.00%
[buy Homes In Sterling Va],Exact match,0,0, --,0.00%
[buy 1 Bedroom Home In Durham County],Exact match,0,0, --,0.00%
[2 Bedroom Home In Elmsford Ny for sale],Exact match,0,0, --,0.00%
[6 Bedroom Home In Yolo County for sale],Exact match,0,0, --,0.00%
[buy 8 Bedroom House In Hunterdon County],Exact match,0,0, --,0.00%
"""homes for sale in""",Phrase match,205,13,6.34%,0.00%
[4 Bedroom Home In Winchester Ca for sale],Exact match,0,0, --,0.00%
[2 Bedroom Home In Ponte Vedra Fl for sale],Exact match,0,0, --,0.00%
[5 Bedroom Home In Tabernacle Nj for sale],Exact match,0,0, --,0.00%
[4 Bedroom Home In Gilbert Az for sale],Exact match,0,0, --,0.00%
"""find zillow homes for sale""",Phrase match,0,0, --,0.00%
[3 Bedroom House In Clay County for sale],Exact match,0,0, --,0.00%
[4 Bedroom Home In Mercer County for sale],Exact match,0,0, --,0.00%
[buy 5 Bedroom Condo In Volusia County],Exact match,0,0, --,0.00%
[buy 4 Bedroom Home In Gilbert Az],Exact match,0,0, --,0.00%
"""how to find homes for sale""",Phrase match,1,0,0.00%,0.00%
[buy 3 Bedroom Single House In Denver Co],Exact match,0,0, --,0.00%
[2 Bedroom House In Will County for sale],Exact match,0,0, --,0.00%
[buy 1 Bedroom Single House In Williamson County],Exact match,0,0, --,0.00%
[buy 3 Bedroom Home In Bergen County],Exact match,0,0, --,0.00%
[buy Houses In Lee County],Exact match,0,0, --,0.00%
[buy 1 Bedroom Home In Charlotte],Exact match,0,0, --,0.00%
[2 Bedroom Single House In Schaumburg Il for sale],Exact match,0,0, --,0.00%
[1 Bedroom Single House In Saint Cloud Fl for sale],Exact match,0,0, --,0.00%
[buy 2 Bedroom Single House In Clearwater Fl],Exact match,0,0, --,0.00%
[buy 3 Bedroom Home In Midland Park Nj],Exact match,0,0, --,0.00%
[buy 5 Bedroom Home In Littleton Co],Exact match,0,0, --,0.00%
[5 Bedroom Single Family House In Clackamas County for sale],Exact match,0,0, --,0.00%
[buy 3 Bedroom Home In West Hills Ca],Exact match,0,0, --,0.00%
[buy 3 Bedroom Single House In Comal County],Exact match,0,0, --,0.00%
[buy 1 Bedroom Single Family House In Plymouth Ma],Exact match,0,0, --,0.00%
"""purplebricks homes for sale""",Phrase match,0,0, --,0.00%
[5 Bedroom Home In Odenton Md for sale],Exact match,0,0, --,0.00%
[buy 1 Bedroom Townhouse In Castle Rock Co],Exact match,0,0, --,0.00%
[2 Bedroom Townhouse In Ashburn Va for sale],Exact match,0,0, --,0.00%
[buy 2 Bedroom Home In Ponte Vedra Fl],Exact match,0,0, --,0.00%
"""zillow homes listing""",Phrase match,0,0, --,0.00%
"""purplebricks new homes listing for sale""",Phrase match,0,0, --,0.00%
"""zillow new homes listing for sale""",Phrase match,0,0, --,0.00%
"""zillow for sale homes""",Phrase match,0,0, --,0.00%
"""redfin new homes listing for sale""",Phrase match,0,0, --,0.00%
"""redfin homes listing""",Phrase match,0,0, --,0.00%
"""new homes listing for sale""",Phrase match,0,0, --,0.00%
"""purplebricks homes listing""",Phrase match,0,0, --,0.00%
"""for sale homes""",Phrase match,8,1,12.50%,0.00%
"""purplebricks for sale homes""",Phrase match,0,0, --,0.00%
"""redfin for sale homes""",Phrase match,0,0, --,0.00%
"""homes listing""",Phrase match,0,0, --,0.00%
"""find homes in my area""",Phrase match,0,0, --,0.00%
"""find local homes""",Phrase match,0,0, --,0.00%
"""find homes""",Phrase match,1,0,0.00%,0.00%
"""find local home listings""",Phrase match,0,0, --,0.00%
"""find homes near me""",Phrase match,1,0,0.00%,0.00%
"""find home listings""",Phrase match,0,0, --,0.00%
"""multi homes for sale listings""",Phrase match,0,0, --,0.00%
"""purplebricks multi home listing""",Phrase match,0,0, --,0.00%
"""redfin new listing""",Phrase match,0,0, --,0.00%
"""homes listing""",Phrase match,1,0,0.00%,0.00%
"""purplebricks new listing""",Phrase match,0,0, --,0.00%
"""purplebricks listed homes""",Phrase match,0,0, --,0.00%
"""multi homes listing""",Phrase match,0,0, --,0.00%
"""home listing""",Phrase match,9,0,0.00%,0.00%
"""new listings homes for sale""",Phrase match,0,0, --,0.00%
"""redfin multi home listing""",Phrase match,0,0, --,0.00%
"""zillow listed homes""",Phrase match,0,0, --,0.00%
"""zillow multi homes listing""",Phrase match,0,0, --,0.00%
"""listed homes""",Phrase match,0,0, --,0.00%
"""new homes listing for sale""",Phrase match,0,0, --,0.00%
"""redfin listed homes""",Phrase match,0,0, --,0.00%
"""zillow new listing""",Phrase match,2,0,0.00%,0.00%
"""find local home listings""",Phrase match,0,0, --,0.00%
"""find home listings""",Phrase match,0,0, --,0.00%
"""find local homes""",Phrase match,0,0, --,0.00%
"""find homes in my area""",Phrase match,0,0, --,0.00%
"""find homes""",Phrase match,8,1,12.50%,0.00%
"""find homes near me""",Phrase match,3,0,0.00%,0.00%
"""find homes""",Phrase match,0,0, --,0.00%
"""find home listings""",Phrase match,0,0, --,0.00%
"""find homes in my area""",Phrase match,0,0, --,0.00%
"""find local homes""",Phrase match,0,0, --,0.00%
"""find local home listings""",Phrase match,0,0, --,0.00%
"""find homes near me""",Phrase match,0,0, --,0.00%
"""off mls""",Phrase match,0,0, --,0.00%
"""houses not on mls""",Phrase match,0,0, --,0.00%
"""pre-mls listing""",Phrase match,0,0, --,0.00%
"""non mls home""",Phrase match,0,0, --,0.00%
"""off market mls house""",Phrase match,0,0, --,0.00%
"""zillow off mls""",Phrase match,0,0, --,0.00%
"""off mls listing""",Phrase match,0,0, --,0.00%
"""non mls listing""",Phrase match,0,0, --,0.00%
"""redfin off mls""",Phrase match,0,0, --,0.00%
"""offmls""",Phrase match,0,0, --,0.00%
"""prior to mls""",Phrase match,0,0, --,0.00%
"""pre mls""",Phrase match,0,0, --,0.00%
"""off market mls listing""",Phrase match,0,0, --,0.00%
"""premls""",Phrase match,0,0, --,0.00%
"""find homes""",Phrase match,0,0, --,0.00%
"""find home listings""",Phrase match,0,0, --,0.00%
"""find local homes""",Phrase match,0,0, --,0.00%
"""find local homes""",Phrase match,0,0, --,0.00%
"""find homes near me""",Phrase match,0,0, --,0.00%
"""find homes near me""",Phrase match,0,0, --,0.00%
"""find homes""",Phrase match,0,0, --,0.00%
"""find homes in my area""",Phrase match,0,0, --,0.00%
"""find local home listings""",Phrase match,0,0, --,0.00%
"""find home listings""",Phrase match,0,0, --,0.00%
"""find homes in my area""",Phrase match,0,0, --,0.00%
"""find local home listings""",Phrase match,0,0, --,0.00%
"""zillow for sale homes""",Phrase match,0,0, --,0.00%
"""redfin for sale homes""",Phrase match,0,0, --,0.00%
"""zillow homes listing""",Phrase match,0,0, --,0.00%
"""purplebricks new homes listing for sale""",Phrase match,0,0, --,0.00%
"""zillow new homes listing for sale""",Phrase match,0,0, --,0.00%
"""new homes listing for sale""",Phrase match,0,0, --,0.00%
"""redfin new homes listing for sale""",Phrase match,0,0, --,0.00%
"""for sale homes""",Phrase match,1,0,0.00%,0.00%
"""homes listing""",Phrase match,0,0, --,0.00%
"""redfin homes listing""",Phrase match,0,0, --,0.00%
"""purplebricks homes listing""",Phrase match,0,0, --,0.00%
"""purplebricks for sale homes""",Phrase match,0,0, --,0.00%
"""buy townhouse fast""",Phrase match,0,0, --,0.00%
"""buy townhome quickly""",Phrase match,0,0, --,0.00%
"""1382 Ne 16th Ave""",Phrase match,0,0, --,0.00%
"""buy townhouse quick""",Phrase match,0,0, --,0.00%
"""buy townhome fast""",Phrase match,0,0, --,0.00%
"""buy townhouse quickly""",Phrase match,0,0, --,0.00%
"""buy townhome quick""",Phrase match,0,0, --,0.00%
"""Homes near me""",Phrase match,1,0,0.00%,0.00%
"""purplebricks home""",Phrase match,0,0, --,0.00%
"""redfin home""",Phrase match,0,0, --,0.00%
"""Homes in""",Phrase match,0,0, --,0.00%
"""Home in""",Phrase match,0,0, --,0.00%
"""Local Home In""",Phrase match,0,0, --,0.00%
"""zillow home""",Phrase match,0,0, --,0.00%
"""pocket listings""",Phrase match,0,0, --,0.00%
"""redfin pocket listing""",Phrase match,0,0, --,0.00%
"""pocket listings for sale""",Phrase match,0,0, --,0.00%
"""pocket listing service""",Phrase match,0,0, --,0.00%
"""pocket listing real estate""",Phrase match,0,0, --,0.00%
"""pocket listing home""",Phrase match,0,0, --,0.00%
"""zillow pocket listing""",Phrase match,0,0, --,0.00%
"""quiet listing""",Phrase match,0,0, --,0.00%
"""pocket listing""",Phrase match,1,0,0.00%,0.00%
"""exclusive listing""",Phrase match,0,0, --,0.00%
"""exclusive pocket listing""",Phrase match,0,0, --,0.00%
"""purplebricks pocket listing""",Phrase match,0,0, --,0.00%
"""hip pocket listings""",Phrase match,0,0, --,0.00%
"""homes for sale in""",Phrase match,0,0, --,0.00%
"""single family homes for sale""",Phrase match,0,0, --,0.00%
"""homes for sale listings""",Phrase match,0,0, --,0.00%
"""homes for sale""",Phrase match,129,4,3.10%,25.00%
"""purplebricks homes for sale""",Phrase match,0,0, --,0.00%
"""zillow homes for sale""",Phrase match,4,0,0.00%,0.00%
"""find zillow homes for sale""",Phrase match,0,0, --,0.00%
"""homes for sales""",Phrase match,78,6,7.69%,0.00%
"""purplebricks pocket listing""",Phrase match,0,0, --,0.00%
"""pocket listing real estate""",Phrase match,0,0, --,0.00%
"""pocket listings for sale""",Phrase match,0,0, --,0.00%
"""pocket listing""",Phrase match,1,0,0.00%,0.00%
"""exclusive listing""",Phrase match,0,0, --,0.00%
"""quiet listing""",Phrase match,0,0, --,0.00%
"""exclusive pocket listing""",Phrase match,0,0, --,0.00%
"""pocket listing home""",Phrase match,0,0, --,0.00%
"""zillow pocket listing""",Phrase match,0,0, --,0.00%
"""pocket listings""",Phrase match,1,0,0.00%,0.00%
"""pocket listing service""",Phrase match,0,0, --,0.00%
"""redfin pocket listing""",Phrase match,0,0, --,0.00%
"""hip pocket listings""",Phrase match,0,0, --,0.00%
"""redfin condo for sale""",Phrase match,0,0, --,0.00%
"""condominium for sale near me""",Phrase match,18,2,11.11%,0.00%
"""local condo for sale""",Phrase match,0,0, --,0.00%
"""redfin condominium for sale""",Phrase match,0,0, --,0.00%
"""local condominium for sale""",Phrase match,0,0, --,0.00%
"""zillow condominium for sale""",Phrase match,3,0,0.00%,0.00%
"""zillow homes for sell""",Phrase match,0,0, --,0.00%
"""redfin homes for sell""",Phrase match,0,0, --,0.00%
"""purplebricks condominium for sale""",Phrase match,0,0, --,0.00%
"""zillow condo listing""",Phrase match,0,0, --,0.00%
"""puprplebricks homes for sell""",Phrase match,0,0, --,0.00%
"""purplebricks condo for sale""",Phrase match,0,0, --,0.00%
"""condo for sale in my area""",Phrase match,1,0,0.00%,0.00%
"""redfin home for sale""",Phrase match,0,0, --,0.00%
"""zillow condo for sale""",Phrase match,12,0,0.00%,0.00%
"""condominium for sale in my area""",Phrase match,0,0, --,0.00%
"""redfin for sale near me""",Phrase match,0,0, --,0.00%
"""purplebricks condo listing""",Phrase match,0,0, --,0.00%
"""condo in my area""",Phrase match,1,0,0.00%,0.00%
"""redfin condo listing""",Phrase match,0,0, --,0.00%
"""properties for sale""",Phrase match,338,28,8.28%,0.00%
"""redfin properties for sale""",Phrase match,0,0, --,0.00%
"""Proprety For Sale""",Phrase match,0,0, --,0.00%
"""purplebricks properties for sale""",Phrase match,0,0, --,0.00%
"""zillow properties for sale""",Phrase match,0,0, --,0.00%
"""zillow properties for sale""",Phrase match,0,0, --,0.00%
"""redfin properties for sale""",Phrase match,0,0, --,0.00%
"""purplebricks properties for sale""",Phrase match,0,0, --,0.00%
"""Proprety For Sale""",Phrase match,0,0, --,0.00%
"""properties for sale""",Phrase match,94,9,9.57%,22.22%
"""new listings homes for sale""",Phrase match,0,0, --,0.00%
"""purplebricks homes for sale""",Phrase match,0,0, --,0.00%
"""homes for sales""",Phrase match,945,95,10.05%,2.11%
"""homes for sale listings""",Phrase match,0,0, --,0.00%
"""homes for sale in""",Phrase match,100,7,7.00%,0.00%
"""how to find homes for sale""",Phrase match,0,0, --,0.00%
"""homes for sale""",Phrase match,697,55,7.89%,10.91%
"""for sale homes""",Phrase match,0,0, --,0.00%
"""find zillow homes for sale""",Phrase match,0,0, --,0.00%
"""redfin homes for sales""",Phrase match,0,0, --,0.00%
"""zillow homes for sale""",Phrase match,50,3,6.00%,0.00%
"""redfin homes for sale""",Phrase match,0,0, --,0.00%
"""purplebricks homes for sales""",Phrase match,0,0, --,0.00%
"""for sale home""",Phrase match,2,0,0.00%,0.00%
"""NJ Home For Sale""",Phrase match,69,10,14.49%,0.00%
"""find homes for sale""",Phrase match,1,0,0.00%,0.00%
"""find purplebricks homes for sale""",Phrase match,0,0, --,0.00%
"""purplebricks listed homes""",Phrase match,0,0, --,0.00%
"""home listing""",Phrase match,0,0, --,0.00%
"""homes listing""",Phrase match,15,0,0.00%,0.00%
"""zillow listed homes""",Phrase match,0,0, --,0.00%
"""redfin new listing""",Phrase match,0,0, --,0.00%
"""new listings homes for sale""",Phrase match,3,0,0.00%,0.00%
"""purplebricks new listing""",Phrase match,0,0, --,0.00%
"""redfin listed homes""",Phrase match,0,0, --,0.00%
"""zillow multi homes listing""",Phrase match,0,0, --,0.00%
"""new homes listing for sale""",Phrase match,0,0, --,0.00%
"""zillow new listing""",Phrase match,0,0, --,0.00%
"""multi homes for sale listings""",Phrase match,0,0, --,0.00%
"""listed homes""",Phrase match,0,0, --,0.00%
"""multi homes listing""",Phrase match,0,0, --,0.00%
"""purplebricks multi home listing""",Phrase match,0,0, --,0.00%
"""redfin multi home listing""",Phrase match,0,0, --,0.00%
"""FSBO""",Phrase match,9,1,11.11%,0.00%
"""purplebricks for sale by owner""",Phrase match,0,0, --,0.00%
"""purplebricks fsbo""",Phrase match,0,0, --,0.00%
"""owner selling home""",Phrase match,1,0,0.00%,0.00%
"""zillow for sale by owner near me""",Phrase match,0,0, --,0.00%
"""purplebricks for sale by owner near me""",Phrase match,0,0, --,0.00%
"""Local Home In""",Phrase match,0,0, --,0.00%
"""zillow fsbo""",Phrase match,0,0, --,0.00%
"""redfin for sale by owner near me""",Phrase match,0,0, --,0.00%
"""local for sale by owner""",Phrase match,0,0, --,0.00%
"""for sale by owner in my area""",Phrase match,0,0, --,0.00%
"""redfin home""",Phrase match,0,0, --,0.00%
"""fsbo real estate""",Phrase match,0,0, --,0.00%
"""zillow for sale by owner""",Phrase match,0,0, --,0.00%
"""purplebricks home""",Phrase match,0,0, --,0.00%
"""Homes near me""",Phrase match,13,0,0.00%,0.00%
"""zillow home""",Phrase match,1,0,0.00%,0.00%
"""homes for sale by owner near me""",Phrase match,13,7,53.85%,0.00%
"""Home in""",Phrase match,4,0,0.00%,0.00%
"""fsbo listings""",Phrase match,1,0,0.00%,0.00%
"""Homes in""",Phrase match,17,0,0.00%,0.00%
"""redfin for sale by owner""",Phrase match,0,0, --,0.00%
